duration,campaign,poutcome,deposit_num
25,6,unknown,0
246,4,unknown,0
197,2,unknown,0
31,8,unknown,0
446,3,unknown,0
145,2,unknown,0
252,4,unknown,0
233,2,unknown,0
100,4,unknown,0
37,3,unknown,0
248,2,unknown,0
235,3,unknown,0
126,4,unknown,0
19,18,unknown,0
28,6,unknown,0
67,5,unknown,0
104,2,unknown,0
53,2,unknown,0
61,1,unknown,0
82,1,unknown,0
61,1,unknown,0
152,1,unknown,0
606,5,unknown,0
135,1,unknown,0
147,1,unknown,0
50,1,unknown,0
119,1,unknown,0
160,1,unknown,0
99,5,unknown,0
119,4,unknown,0
122,5,unknown,0
209,18,unknown,0
222,2,unknown,0
75,1,unknown,0
103,1,unknown,0
111,5,unknown,0
183,1,unknown,0
61,1,unknown,0
33,2,unknown,0
117,1,unknown,0
64,1,unknown,0
109,1,unknown,0
19,1,unknown,0
82,1,unknown,0
243,7,unknown,0
127,1,unknown,0
221,10,unknown,0
162,1,unknown,0
214,1,unknown,0
169,1,unknown,0
123,1,unknown,0
74,1,unknown,0
82,2,unknown,0
164,2,unknown,0
349,2,unknown,0
107,3,unknown,0
238,1,unknown,0
38,1,unknown,0
78,1,unknown,0
106,1,unknown,0
100,1,unknown,0
113,1,unknown,0
94,13,unknown,0
529,1,unknown,0
467,1,unknown,0
464,1,unknown,0
61,1,unknown,0
108,1,unknown,0
332,1,unknown,0
112,1,unknown,0
108,1,unknown,0
226,1,unknown,0
60,2,unknown,0
400,1,unknown,0
60,1,unknown,0
540,1,unknown,0
174,1,unknown,0
196,1,unknown,0
52,1,unknown,0
438,5,unknown,0
74,2,unknown,0
412,1,unknown,0
311,2,unknown,0
123,1,unknown,0
232,1,unknown,0
65,1,unknown,0
146,1,unknown,0
157,2,unknown,0
79,1,unknown,0
220,4,unknown,0
152,2,unknown,0
140,1,unknown,0
400,1,unknown,0
163,1,unknown,0
77,1,unknown,0
356,5,unknown,0
117,2,unknown,0
145,1,unknown,0
772,1,unknown,0
306,1,unknown,0
139,1,unknown,0
49,1,unknown,0
287,1,unknown,0
594,1,unknown,0
119,1,unknown,0
422,1,unknown,0
125,1,unknown,0
114,1,unknown,0
99,3,unknown,0
218,1,unknown,0
168,1,unknown,0
233,1,unknown,0
121,2,unknown,0
322,1,unknown,0
443,2,unknown,0
76,1,unknown,0
217,1,unknown,0
257,2,unknown,0
83,1,unknown,0
213,1,unknown,0
540,1,unknown,0
84,1,unknown,0
280,1,unknown,0
230,3,unknown,0
452,1,unknown,0
149,1,unknown,0
172,1,unknown,0
51,1,unknown,0
35,1,unknown,0
317,1,unknown,0
626,1,unknown,0
122,2,unknown,0
236,2,unknown,0
55,1,unknown,0
70,1,unknown,0
255,1,unknown,0
217,1,unknown,0
1098,1,unknown,0
176,6,unknown,0
331,6,unknown,0
123,2,unknown,0
77,2,unknown,0
91,1,unknown,0
63,1,unknown,0
173,1,unknown,0
411,1,unknown,0
179,2,unknown,0
139,2,unknown,0
210,2,unknown,0
329,4,unknown,0
225,2,unknown,0
166,1,unknown,0
186,3,unknown,0
92,1,unknown,0
80,3,unknown,0
67,1,unknown,0
104,1,unknown,0
174,1,unknown,0
37,1,unknown,0
589,1,unknown,0
183,1,unknown,0
151,1,unknown,0
29,1,unknown,0
186,1,unknown,0
73,1,unknown,0
63,1,unknown,0
105,1,unknown,0
522,1,unknown,0
65,17,unknown,0
557,2,unknown,0
149,2,unknown,0
206,2,unknown,0
378,1,unknown,0
100,7,unknown,0
81,1,unknown,0
175,3,unknown,0
250,1,unknown,0
156,2,unknown,0
173,1,unknown,0
127,2,unknown,0
324,1,unknown,0
198,2,unknown,0
105,1,unknown,0
87,1,unknown,0
313,1,unknown,0
302,1,unknown,0
91,1,unknown,0
117,1,unknown,0
58,1,unknown,0
142,3,unknown,0
183,2,unknown,0
274,2,unknown,0
144,1,unknown,0
23,1,unknown,0
128,1,unknown,0
164,1,unknown,0
114,1,unknown,0
63,1,unknown,0
136,1,unknown,0
100,1,unknown,0
240,2,unknown,0
78,2,unknown,0
85,1,unknown,0
199,1,unknown,0
160,1,unknown,0
271,2,unknown,0
317,1,unknown,0
98,1,unknown,0
123,1,unknown,0
321,1,unknown,0
327,2,unknown,0
411,2,unknown,0
24,1,unknown,0
245,1,unknown,0
559,1,unknown,0
440,1,unknown,0
136,4,unknown,0
242,4,unknown,0
479,4,unknown,0
514,3,unknown,0
91,3,unknown,0
78,2,unknown,0
148,3,unknown,0
318,2,unknown,0
346,2,unknown,0
291,3,unknown,0
200,1,unknown,0
172,2,unknown,0
465,6,unknown,0
233,2,unknown,0
90,4,unknown,0
215,3,unknown,0
171,2,unknown,0
493,2,unknown,0
188,2,unknown,0
17,5,unknown,0
65,6,unknown,0
316,2,unknown,0
398,2,unknown,0
137,2,unknown,0
65,3,unknown,0
96,6,unknown,0
76,2,unknown,0
70,3,unknown,0
559,2,unknown,0
71,2,unknown,0
152,2,unknown,0
224,3,unknown,0
152,4,unknown,0
21,37,unknown,0
22,17,unknown,0
130,2,unknown,0
135,3,unknown,0
185,2,unknown,0
220,2,unknown,0
85,4,unknown,0
258,2,unknown,0
108,2,unknown,0
172,4,unknown,0
244,3,unknown,0
253,4,unknown,0
134,3,unknown,0
92,6,unknown,0
121,2,unknown,0
371,3,unknown,0
216,2,unknown,0
229,2,unknown,0
243,2,unknown,0
718,3,unknown,0
184,5,unknown,0
189,4,unknown,0
164,3,unknown,0
166,3,unknown,0
699,2,unknown,0
553,2,unknown,0
119,3,unknown,0
124,2,unknown,0
100,5,unknown,0
445,2,unknown,0
948,5,unknown,0
90,2,unknown,0
174,2,unknown,0
248,4,unknown,0
204,2,unknown,0
271,3,unknown,0
330,3,unknown,0
259,2,unknown,0
388,12,unknown,0
329,3,unknown,0
753,2,unknown,0
99,26,unknown,0
53,4,unknown,0
182,2,unknown,0
250,2,unknown,0
511,5,unknown,0
478,2,unknown,0
579,4,unknown,0
253,2,unknown,0
376,3,unknown,0
66,6,unknown,0
96,10,unknown,0
95,3,unknown,0
126,3,unknown,0
52,3,unknown,0
138,4,unknown,0
299,5,unknown,0
69,6,unknown,0
44,4,unknown,0
154,10,unknown,0
80,3,unknown,0
129,6,unknown,0
242,2,unknown,0
126,12,unknown,0
198,5,unknown,0
112,4,unknown,0
180,4,unknown,0
69,2,unknown,0
76,3,unknown,0
40,5,unknown,0
70,5,unknown,0
62,9,unknown,0
54,4,unknown,0
129,3,unknown,0
27,2,unknown,0
490,2,unknown,0
399,8,unknown,0
148,4,unknown,0
42,2,unknown,0
29,2,unknown,0
136,1,unknown,0
62,2,unknown,0
484,5,unknown,0
305,10,unknown,0
95,1,unknown,0
62,2,unknown,0
103,3,unknown,0
204,1,unknown,0
453,1,unknown,0
360,1,unknown,0
643,1,unknown,0
29,1,unknown,0
175,4,unknown,0
109,1,unknown,0
240,9,unknown,0
916,1,unknown,0
363,1,unknown,0
281,4,unknown,0
442,1,unknown,0
196,2,unknown,0
181,1,unknown,0
88,5,unknown,0
112,2,unknown,0
197,3,unknown,0
133,1,unknown,0
138,1,unknown,0
439,1,unknown,0
303,1,unknown,0
63,5,unknown,0
179,1,unknown,0
191,1,unknown,0
300,1,unknown,0
328,1,unknown,0
339,1,unknown,0
561,1,unknown,0
116,1,unknown,0
261,1,unknown,0
219,1,unknown,0
139,1,unknown,0
98,1,unknown,0
694,2,unknown,0
68,3,unknown,0
165,2,unknown,0
275,2,unknown,0
153,1,unknown,0
83,1,unknown,0
76,1,unknown,0
145,1,unknown,0
199,1,unknown,0
158,1,unknown,0
144,1,unknown,0
316,1,unknown,0
117,2,unknown,0
78,1,unknown,0
26,1,unknown,0
241,1,unknown,0
95,2,unknown,0
601,1,unknown,0
510,1,unknown,0
125,1,unknown,0
91,1,unknown,0
187,1,unknown,0
420,1,unknown,0
115,16,unknown,0
40,1,unknown,0
242,1,unknown,0
113,1,unknown,0
68,4,unknown,0
62,1,unknown,0
886,2,unknown,0
45,1,unknown,0
140,1,unknown,0
366,1,unknown,0
436,1,unknown,0
72,1,unknown,0
119,1,unknown,0
74,1,unknown,0
950,4,unknown,0
159,1,unknown,0
46,1,unknown,0
473,1,unknown,0
119,1,unknown,0
33,1,unknown,0
148,1,unknown,0
116,7,unknown,0
464,2,unknown,0
174,1,unknown,0
63,1,unknown,0
340,1,unknown,0
103,1,unknown,0
247,1,unknown,0
327,10,unknown,0
249,1,unknown,0
110,1,unknown,0
257,1,unknown,0
262,1,unknown,0
113,1,unknown,0
127,1,unknown,0
183,9,unknown,0
222,3,unknown,0
142,2,unknown,0
678,4,unknown,0
86,2,unknown,0
96,7,unknown,0
211,17,unknown,0
105,2,unknown,0
100,5,unknown,0
952,3,unknown,0
181,2,unknown,0
389,6,unknown,0
203,4,unknown,0
450,2,unknown,0
105,3,unknown,0
178,7,unknown,0
647,2,unknown,0
203,2,unknown,0
203,2,unknown,0
222,9,unknown,0
268,2,unknown,0
148,2,unknown,0
427,2,unknown,0
90,9,unknown,0
177,8,unknown,0
306,3,unknown,0
133,2,unknown,0
516,2,unknown,0
204,2,unknown,0
188,2,unknown,0
184,2,unknown,0
157,6,unknown,0
319,6,unknown,0
394,2,unknown,0
157,9,unknown,0
375,11,unknown,0
162,3,unknown,0
47,7,unknown,0
215,2,unknown,0
230,13,unknown,0
150,2,unknown,0
126,2,unknown,0
111,10,unknown,0
287,3,unknown,0
83,2,unknown,0
124,4,unknown,0
67,3,unknown,0
104,2,unknown,0
904,4,unknown,0
597,10,unknown,0
274,2,unknown,0
124,4,unknown,0
354,17,unknown,0
288,3,unknown,0
59,8,unknown,0
125,3,unknown,0
158,2,unknown,0
179,4,unknown,0
26,29,unknown,0
203,3,unknown,0
107,19,unknown,0
83,10,unknown,0
199,3,unknown,0
93,3,unknown,0
222,2,unknown,0
378,4,unknown,0
93,2,unknown,0
514,4,unknown,0
156,2,unknown,0
89,3,unknown,0
236,2,unknown,0
58,3,unknown,0
850,8,unknown,0
68,4,unknown,0
307,2,unknown,0
89,6,unknown,0
71,12,unknown,0
77,3,unknown,0
52,3,unknown,0
136,2,unknown,0
542,3,unknown,0
265,3,unknown,0
84,3,unknown,0
410,16,unknown,0
93,8,unknown,0
403,5,unknown,0
36,3,unknown,0
109,2,unknown,0
90,3,unknown,0
135,3,unknown,0
781,2,unknown,0
112,2,unknown,0
423,2,unknown,0
171,1,unknown,0
110,4,unknown,0
138,1,unknown,0
144,1,unknown,0
137,1,unknown,0
125,1,unknown,0
202,1,unknown,0
123,1,unknown,0
106,1,unknown,0
112,1,unknown,0
243,1,unknown,0
108,1,unknown,0
583,1,unknown,0
192,1,unknown,0
149,1,unknown,0
40,6,unknown,0
271,1,unknown,0
91,1,unknown,0
200,1,unknown,0
107,1,unknown,0
406,1,unknown,0
12,3,unknown,0
146,1,unknown,0
278,2,unknown,0
93,1,unknown,0
120,1,unknown,0
105,1,unknown,0
385,1,unknown,0
181,1,unknown,0
117,5,unknown,0
167,5,unknown,0
223,1,unknown,0
309,5,unknown,0
98,1,unknown,0
157,1,unknown,0
252,1,unknown,0
691,1,unknown,0
93,1,unknown,0
128,2,unknown,0
278,1,unknown,0
436,1,unknown,0
189,1,unknown,0
84,1,unknown,0
264,1,unknown,0
237,1,unknown,0
82,1,unknown,0
72,1,unknown,0
77,1,unknown,0
43,1,unknown,0
64,6,unknown,0
351,1,unknown,0
139,2,unknown,0
119,1,unknown,0
394,1,unknown,0
174,1,unknown,0
437,2,unknown,0
349,1,unknown,0
148,1,unknown,0
56,1,unknown,0
133,1,unknown,0
134,1,unknown,0
113,1,unknown,0
185,2,unknown,0
140,1,unknown,0
331,12,unknown,0
112,1,unknown,0
167,1,unknown,0
30,1,unknown,0
217,1,unknown,0
77,6,unknown,0
168,2,unknown,0
138,1,unknown,0
10,1,unknown,0
75,1,unknown,0
72,1,unknown,0
143,1,unknown,0
160,2,unknown,0
138,1,unknown,0
122,1,unknown,0
80,2,unknown,0
558,1,unknown,0
66,1,unknown,0
124,1,unknown,0
73,1,unknown,0
68,1,unknown,0
354,1,unknown,0
54,1,unknown,0
58,1,unknown,0
118,3,unknown,0
398,1,unknown,0
216,2,unknown,0
124,1,unknown,0
483,1,unknown,0
309,1,unknown,0
582,1,unknown,0
46,1,unknown,0
270,1,unknown,0
317,1,unknown,0
281,1,unknown,0
113,1,unknown,0
410,1,unknown,0
313,1,unknown,0
322,2,unknown,0
37,3,unknown,0
88,2,unknown,0
312,2,unknown,0
602,2,unknown,0
130,2,unknown,0
340,2,unknown,0
159,2,unknown,0
138,2,unknown,0
246,2,unknown,0
773,4,unknown,0
723,2,unknown,0
361,2,unknown,0
100,4,unknown,0
124,2,unknown,0
153,6,unknown,0
462,3,unknown,0
478,2,unknown,0
320,2,unknown,0
69,3,unknown,0
190,2,unknown,0
543,2,unknown,0
85,2,unknown,0
130,3,unknown,0
339,3,unknown,0
90,8,unknown,0
168,8,unknown,0
247,2,unknown,0
243,2,unknown,0
232,2,unknown,0
161,2,unknown,0
188,4,unknown,0
454,4,unknown,0
124,2,unknown,0
247,2,unknown,0
252,2,unknown,0
62,2,unknown,0
559,3,unknown,0
66,5,unknown,0
768,21,unknown,0
10,5,unknown,0
109,2,unknown,0
243,2,unknown,0
107,2,unknown,0
190,6,unknown,0
405,3,unknown,0
103,2,unknown,0
424,2,unknown,0
157,29,unknown,0
69,3,unknown,0
143,5,unknown,0
241,3,unknown,0
68,3,unknown,0
211,2,unknown,0
171,2,unknown,0
270,15,unknown,0
172,6,unknown,0
177,5,unknown,0
119,2,unknown,0
75,3,unknown,0
192,4,unknown,0
104,4,unknown,0
144,4,unknown,0
57,8,unknown,0
109,3,unknown,0
349,2,unknown,0
95,8,unknown,0
109,2,unknown,0
186,6,unknown,0
187,2,unknown,0
187,3,unknown,0
81,5,unknown,0
18,7,unknown,0
140,3,unknown,0
219,7,unknown,0
95,6,unknown,0
276,3,unknown,0
93,2,unknown,0
106,10,unknown,0
90,2,unknown,0
78,5,unknown,0
204,4,unknown,0
287,2,unknown,0
84,3,unknown,0
112,2,unknown,0
133,2,unknown,0
195,2,unknown,0
108,2,unknown,0
92,6,unknown,0
264,4,unknown,0
123,2,unknown,0
146,3,unknown,0
206,1,unknown,0
100,17,unknown,0
452,1,unknown,0
163,1,unknown,0
57,1,unknown,0
35,6,unknown,0
215,3,unknown,0
77,1,unknown,0
119,1,unknown,0
265,3,unknown,0
60,2,unknown,0
179,2,unknown,0
162,6,unknown,0
117,1,unknown,0
227,1,unknown,0
270,1,unknown,0
178,4,unknown,0
223,2,unknown,0
35,3,unknown,0
210,2,unknown,0
101,6,unknown,0
193,2,unknown,0
339,2,unknown,0
140,1,unknown,0
71,1,unknown,0
1238,2,unknown,0
32,2,unknown,0
116,1,unknown,0
64,1,unknown,0
77,1,unknown,0
73,3,unknown,0
42,3,unknown,0
24,5,unknown,0
25,1,unknown,0
147,1,unknown,0
87,6,unknown,0
393,2,unknown,0
145,1,unknown,0
155,1,unknown,0
35,1,unknown,0
141,1,unknown,0
263,8,unknown,0
123,1,unknown,0
208,1,unknown,0
100,1,unknown,0
644,1,unknown,0
289,1,unknown,0
315,1,unknown,0
265,3,unknown,0
226,4,unknown,0
136,8,unknown,0
541,19,unknown,0
242,6,unknown,0
50,3,unknown,0
73,2,unknown,0
250,2,unknown,0
181,2,unknown,0
32,3,unknown,0
267,3,unknown,0
235,2,unknown,0
215,3,unknown,0
320,2,unknown,0
382,3,unknown,0
244,1,unknown,0
286,1,unknown,0
1021,1,unknown,0
167,2,unknown,0
404,3,unknown,0
203,2,unknown,0
209,12,unknown,0
39,1,unknown,0
162,1,unknown,0
418,1,unknown,0
348,1,unknown,0
135,1,unknown,0
505,1,unknown,0
131,2,unknown,0
401,2,unknown,0
332,2,unknown,0
394,2,unknown,0
287,1,unknown,0
266,1,unknown,0
153,1,unknown,0
215,2,unknown,0
298,6,unknown,0
110,8,unknown,0
101,1,unknown,0
13,1,unknown,0
62,1,unknown,0
73,1,unknown,0
50,1,unknown,0
193,1,unknown,0
599,3,unknown,0
92,2,unknown,0
294,3,unknown,0
99,1,unknown,0
27,3,unknown,0
191,1,unknown,0
523,1,unknown,0
358,1,unknown,0
254,1,unknown,0
46,1,unknown,0
112,4,unknown,0
359,1,unknown,0
88,1,unknown,0
342,1,unknown,0
78,1,unknown,0
420,4,unknown,0
163,1,unknown,0
442,3,unknown,0
41,3,unknown,0
535,2,unknown,0
155,4,unknown,0
178,7,unknown,0
232,3,unknown,0
36,1,unknown,0
20,21,unknown,0
15,15,unknown,0
170,6,unknown,0
87,3,unknown,0
202,4,unknown,0
359,4,unknown,0
298,4,unknown,0
169,1,unknown,0
114,2,unknown,0
14,14,unknown,0
81,4,unknown,0
220,1,unknown,0
162,3,unknown,0
18,30,unknown,0
607,2,unknown,0
431,1,unknown,0
216,3,unknown,0
227,4,unknown,0
102,46,unknown,0
19,21,unknown,0
394,3,unknown,0
301,6,unknown,0
54,1,unknown,0
22,1,unknown,0
406,2,unknown,0
226,2,unknown,0
168,1,unknown,0
221,1,unknown,0
176,3,unknown,0
127,2,unknown,0
703,1,unknown,0
119,2,unknown,0
126,3,unknown,0
147,2,unknown,0
314,3,unknown,0
182,2,unknown,0
353,2,unknown,0
100,2,unknown,0
362,3,unknown,0
142,2,unknown,0
345,4,unknown,0
64,2,unknown,0
103,3,unknown,0
17,25,unknown,0
26,18,unknown,0
141,6,unknown,0
14,20,unknown,0
1009,5,unknown,0
323,2,unknown,0
40,18,unknown,0
112,3,unknown,0
80,3,unknown,0
154,3,unknown,0
97,6,unknown,0
368,12,unknown,0
303,5,unknown,0
375,2,unknown,0
77,5,unknown,0
295,2,unknown,0
335,3,unknown,0
153,4,unknown,0
83,2,unknown,0
214,8,unknown,0
118,3,unknown,0
638,16,unknown,0
78,10,unknown,0
65,3,unknown,0
222,3,unknown,0
78,5,unknown,0
260,4,unknown,0
150,3,unknown,0
49,2,unknown,0
62,4,unknown,0
100,8,unknown,0
138,3,unknown,0
329,13,unknown,0
131,2,unknown,0
24,6,unknown,0
319,8,unknown,0
315,2,unknown,0
99,8,unknown,0
45,2,unknown,0
131,6,unknown,0
117,3,unknown,0
170,2,unknown,0
160,4,unknown,0
104,2,unknown,0
287,4,unknown,0
43,1,unknown,0
345,2,unknown,0
77,1,unknown,0
168,1,unknown,0
192,1,unknown,0
110,1,unknown,0
328,3,unknown,0
187,1,unknown,0
198,1,unknown,0
256,1,unknown,0
145,1,unknown,0
78,1,unknown,0
285,1,unknown,0
160,3,unknown,0
442,1,unknown,0
123,1,unknown,0
166,1,unknown,0
18,1,unknown,0
83,1,unknown,0
128,1,unknown,0
57,1,unknown,0
116,1,unknown,0
475,1,unknown,0
126,1,unknown,0
83,1,unknown,0
196,4,unknown,0
68,1,unknown,0
75,1,unknown,0
123,1,unknown,0
98,4,unknown,0
355,2,unknown,0
147,1,unknown,0
133,1,unknown,0
509,4,unknown,0
134,1,unknown,0
147,2,unknown,0
97,1,unknown,0
70,8,unknown,0
527,1,unknown,0
156,2,unknown,0
187,1,unknown,0
269,1,unknown,0
71,1,unknown,0
881,1,unknown,0
404,1,unknown,0
218,1,unknown,0
69,1,unknown,0
98,1,unknown,0
243,1,unknown,0
181,1,unknown,0
139,3,unknown,0
71,1,unknown,0
124,23,unknown,0
81,1,unknown,0
94,1,unknown,0
129,1,unknown,0
491,1,unknown,0
135,1,unknown,0
72,1,unknown,0
285,1,unknown,0
255,1,unknown,0
189,1,unknown,0
72,1,unknown,0
241,1,unknown,0
705,1,unknown,0
134,1,unknown,0
423,1,unknown,0
23,3,unknown,0
48,2,unknown,0
254,1,unknown,0
388,9,unknown,0
107,4,unknown,0
135,1,unknown,0
184,1,unknown,0
61,1,unknown,0
157,5,unknown,0
82,2,unknown,0
105,1,unknown,0
98,1,unknown,0
652,2,unknown,0
206,1,unknown,0
174,1,unknown,0
174,2,unknown,0
145,6,unknown,0
64,1,unknown,0
91,2,unknown,0
77,1,unknown,0
78,1,unknown,0
85,1,unknown,0
139,1,unknown,0
89,1,unknown,0
92,2,unknown,0
168,2,unknown,0
43,6,unknown,0
156,4,unknown,0
171,1,unknown,0
180,1,unknown,0
163,1,unknown,0
277,1,unknown,0
130,1,unknown,0
50,2,unknown,0
341,1,unknown,0
49,1,unknown,0
120,1,unknown,0
79,1,unknown,0
321,1,unknown,0
176,15,unknown,0
192,1,unknown,0
128,1,unknown,0
108,1,unknown,0
187,2,unknown,0
164,4,unknown,0
20,1,unknown,0
67,1,unknown,0
445,2,unknown,0
41,1,unknown,0
167,1,unknown,0
605,5,unknown,0
433,2,unknown,0
226,1,unknown,0
179,2,unknown,0
34,2,unknown,0
161,1,unknown,0
77,5,unknown,0
220,1,unknown,0
269,1,unknown,0
31,1,unknown,0
59,1,unknown,0
332,1,unknown,0
24,1,unknown,0
16,3,unknown,0
88,2,unknown,0
714,2,unknown,0
110,2,unknown,0
205,1,unknown,0
291,1,unknown,0
986,1,unknown,0
279,1,unknown,0
166,2,unknown,0
254,1,unknown,0
236,2,unknown,0
717,1,unknown,0
19,4,unknown,0
93,2,unknown,0
200,4,unknown,0
176,3,unknown,0
437,2,unknown,0
422,9,unknown,0
1199,2,unknown,0
115,2,unknown,0
292,3,unknown,0
370,2,unknown,0
108,6,unknown,0
495,2,unknown,0
249,2,unknown,0
114,17,unknown,0
107,4,unknown,0
171,4,unknown,0
66,4,unknown,0
447,3,unknown,0
167,2,unknown,0
668,8,unknown,0
204,2,unknown,0
158,2,unknown,0
63,2,unknown,0
133,2,unknown,0
153,3,unknown,0
118,3,unknown,0
117,3,unknown,0
681,2,unknown,0
59,6,unknown,0
42,4,unknown,0
127,2,unknown,0
314,2,unknown,0
277,2,unknown,0
140,2,unknown,0
424,2,unknown,0
159,3,unknown,0
187,7,unknown,0
102,3,unknown,0
96,2,unknown,0
200,2,unknown,0
75,3,unknown,0
85,5,unknown,0
50,2,unknown,0
173,2,unknown,0
60,3,unknown,0
854,3,unknown,0
236,2,unknown,0
183,2,unknown,0
76,2,unknown,0
185,3,unknown,0
41,2,unknown,0
39,3,unknown,0
138,3,unknown,0
411,6,unknown,0
394,3,unknown,0
266,2,unknown,0
534,4,unknown,0
311,2,unknown,0
705,5,unknown,0
89,2,unknown,0
93,6,unknown,0
847,3,unknown,0
273,27,unknown,0
161,3,unknown,0
641,6,unknown,0
61,2,unknown,0
136,2,unknown,0
187,2,unknown,0
332,5,unknown,0
76,2,unknown,0
406,3,unknown,0
544,3,unknown,0
756,2,unknown,0
76,6,unknown,0
203,2,unknown,0
338,2,unknown,0
198,6,unknown,0
259,2,unknown,0
462,5,unknown,0
956,2,unknown,0
76,4,unknown,0
264,16,unknown,0
979,9,unknown,0
89,4,unknown,0
548,3,unknown,0
235,2,unknown,0
169,4,unknown,0
343,2,unknown,0
88,2,unknown,0
68,6,unknown,0
77,2,unknown,0
116,3,unknown,0
363,3,unknown,0
207,3,unknown,0
311,2,unknown,0
138,5,unknown,0
48,2,unknown,0
390,2,unknown,0
65,2,unknown,0
637,3,unknown,0
564,2,unknown,0
117,3,unknown,0
76,3,unknown,0
128,21,unknown,0
193,3,unknown,0
130,6,unknown,0
269,3,unknown,0
291,2,unknown,0
150,7,unknown,0
1208,3,unknown,0
228,2,unknown,0
158,3,unknown,0
585,2,unknown,0
334,2,unknown,0
229,7,unknown,0
117,11,unknown,0
47,2,unknown,0
235,3,unknown,0
270,3,unknown,0
192,5,unknown,0
26,7,unknown,0
89,3,unknown,0
61,7,unknown,0
386,5,unknown,0
54,4,unknown,0
272,3,unknown,0
35,3,unknown,0
1365,4,unknown,0
284,8,unknown,0
311,5,unknown,0
245,2,unknown,0
64,6,unknown,0
66,1,unknown,0
30,1,unknown,0
72,1,unknown,0
120,1,unknown,0
126,4,unknown,0
48,1,unknown,0
262,9,unknown,0
1062,4,unknown,0
295,1,unknown,0
203,1,unknown,0
906,2,unknown,0
37,1,unknown,0
118,6,unknown,0
18,1,unknown,0
421,2,unknown,0
104,1,unknown,0
89,5,unknown,0
112,3,unknown,0
744,3,unknown,0
24,10,unknown,0
213,5,unknown,0
165,7,unknown,0
129,3,unknown,0
190,2,unknown,0
114,4,unknown,0
221,5,unknown,0
178,5,unknown,0
247,5,unknown,0
680,2,unknown,0
243,3,unknown,0
185,4,unknown,0
172,2,unknown,0
156,3,unknown,0
347,4,unknown,0
59,3,unknown,0
72,3,unknown,0
417,3,unknown,0
154,4,unknown,0
107,1,unknown,0
23,3,unknown,0
82,1,unknown,0
55,1,unknown,0
67,1,unknown,0
83,1,unknown,0
113,1,unknown,0
59,1,unknown,0
551,1,unknown,0
367,1,unknown,0
15,1,unknown,0
173,1,unknown,0
37,1,unknown,0
199,1,unknown,0
94,1,unknown,0
272,1,unknown,0
15,1,unknown,0
50,1,unknown,0
192,1,unknown,0
443,1,unknown,0
115,1,unknown,0
1487,1,unknown,0
68,1,unknown,0
54,3,unknown,0
159,1,unknown,0
118,1,unknown,0
104,1,unknown,0
300,1,unknown,0
163,1,unknown,0
103,1,unknown,0
187,1,unknown,0
163,2,unknown,0
129,1,unknown,0
67,1,unknown,0
362,1,unknown,0
36,4,unknown,0
167,1,unknown,0
138,1,unknown,0
1009,1,unknown,0
55,10,unknown,0
88,8,unknown,0
105,1,unknown,0
339,2,unknown,0
355,1,unknown,0
466,2,unknown,0
94,1,unknown,0
227,1,unknown,0
65,1,unknown,0
387,1,unknown,0
205,4,unknown,0
332,2,unknown,0
71,1,unknown,0
567,1,unknown,0
290,2,unknown,0
74,1,unknown,0
76,1,unknown,0
26,1,unknown,0
35,7,unknown,0
52,6,unknown,0
59,2,unknown,0
243,1,unknown,0
81,2,unknown,0
205,2,unknown,0
58,3,unknown,0
320,3,unknown,0
700,7,unknown,0
146,3,unknown,0
345,1,unknown,0
248,29,unknown,0
188,2,unknown,0
166,3,unknown,0
324,2,unknown,0
16,9,unknown,0
392,1,unknown,0
103,1,unknown,0
577,4,unknown,0
112,3,unknown,0
43,1,unknown,0
324,1,unknown,0
209,12,unknown,0
105,1,unknown,0
13,11,unknown,0
255,2,unknown,0
50,2,unknown,0
18,6,unknown,0
108,2,unknown,0
142,20,unknown,0
376,7,unknown,0
155,2,unknown,0
188,1,unknown,0
326,1,unknown,0
802,3,unknown,0
18,5,unknown,0
89,4,unknown,0
359,2,unknown,0
257,2,unknown,0
404,2,unknown,0
234,2,unknown,0
13,14,unknown,0
297,3,unknown,0
156,9,unknown,0
636,12,unknown,0
300,3,unknown,0
37,2,unknown,0
61,3,unknown,0
111,2,unknown,0
45,3,unknown,0
1195,2,unknown,0
96,3,unknown,0
140,3,unknown,0
121,2,unknown,0
84,5,unknown,0
48,10,unknown,0
230,3,unknown,0
130,6,unknown,0
25,41,unknown,0
57,2,unknown,0
154,2,unknown,0
74,2,unknown,0
77,2,unknown,0
201,1,unknown,0
313,2,unknown,0
114,1,unknown,0
66,3,unknown,0
305,6,unknown,0
49,2,unknown,0
429,13,unknown,0
51,4,unknown,0
41,8,unknown,0
99,3,unknown,0
378,2,unknown,0
152,9,unknown,0
491,3,unknown,0
90,3,unknown,0
626,5,unknown,0
135,3,unknown,0
65,4,unknown,0
16,14,unknown,0
18,20,unknown,0
90,4,unknown,0
140,2,unknown,0
15,8,unknown,0
113,2,unknown,0
249,5,unknown,0
82,3,unknown,0
445,3,unknown,0
92,2,unknown,0
255,3,unknown,0
55,2,unknown,0
521,11,unknown,0
501,2,unknown,0
161,2,unknown,0
340,3,unknown,0
40,3,unknown,0
156,3,unknown,0
375,2,unknown,0
161,1,unknown,0
43,4,unknown,0
368,1,unknown,0
452,1,unknown,0
29,11,unknown,0
47,3,unknown,0
102,13,unknown,0
113,14,unknown,0
160,6,unknown,0
136,2,unknown,0
170,7,unknown,0
